,State,Year,Quater,District,Transaction_count,Transaction_amount,id
7870,Maharashtra,2021,Q3,Dhule District,5529023,10014453951.958511,27
7871,Maharashtra,2021,Q3,Wardha District,2839183,4424402893.294242,27
7872,Maharashtra,2021,Q3,Parbhani District,6675022,10674377409.491228,27
7873,Maharashtra,2021,Q3,Mumbai Suburban District,67846531,100494598469.06512,27
7874,Maharashtra,2021,Q3,Hingoli District,2161199,3965562680.570984,27
7875,Maharashtra,2021,Q3,Ratnagiri District,1682108,2812554265.7598977,27
7876,Maharashtra,2021,Q3,Nanded District,8916177,16631083455.668392,27
7877,Maharashtra,2021,Q3,Osmanabad District,6137588,10879099861.92512,27
7878,Maharashtra,2021,Q3,Nagpur District,29998841,44274024437.65408,27
7879,Maharashtra,2021,Q3,Buldhana District,7413428,13612640871.006664,27
7880,Maharashtra,2021,Q3,Nashik District,39927545,60198709473.80904,27
7881,Maharashtra,2021,Q3,Akola District,4155570,6724928544.7167,27
7882,Maharashtra,2021,Q3,Yavatmal District,4696326,8082506308.227329,27
7883,Maharashtra,2021,Q3,Aurangabad District,32667108,45343695947.53139,27
7884,Maharashtra,2021,Q3,Amravati District,8512827,13891877202.076294,27
7885,Maharashtra,2021,Q3,Washim District,47716080,89156949627.79578,27
7886,Maharashtra,2021,Q3,Sangli District,8352537,14641584802.926895,27
7887,Maharashtra,2021,Q3,Gadchiroli District,1543698,2975813665.779912,27
7888,Maharashtra,2021,Q3,Raigad District,15666356,21716387176.677456,27
7889,Maharashtra,2021,Q3,Palghar District,11918989,17245742713.72838,27
7890,Maharashtra,2021,Q3,Jalna District,6262192,10808380341.00318,27
7891,Maharashtra,2021,Q3,Gondia District,2236319,4202183466.3787,27
7892,Maharashtra,2021,Q3,Ahmednagar District,23270731,41445914645.10296,27
7893,Maharashtra,2021,Q3,Pune District,303322956,372243656247.4718,27
7894,Maharashtra,2021,Q3,Beed District,8279040,16758879510.504044,27
7895,Maharashtra,2021,Q3,Satara District,12010933,17327306884.54817,27
7896,Maharashtra,2021,Q4,Jalgaon District,15456402,26909954530.424908,27
7897,Maharashtra,2021,Q4,Latur District,12678966,20736966202.77146,27
7898,Maharashtra,2021,Q4,Thane District,58731186,82756618879.3905,27
7899,Maharashtra,2021,Q4,Bhandara District,3014353,5371508386.170332,27
7900,Maharashtra,2021,Q4,Nandurbar District,3087075,5793563146.987923,27
7901,Maharashtra,2021,Q4,Chandrapur District,7009727,10412294822.20895,27
7902,Maharashtra,2021,Q4,Kolhapur District,15202155,23311142306.113045,27
7903,Maharashtra,2021,Q4,Solapur District,29893044,53557566277.62863,27
7904,Maharashtra,2021,Q4,Mumbai District,15677222,27535270022.96809,27
7905,Maharashtra,2021,Q4,Sindhudurg District,1243850,2234445565.547666,27
7906,Maharashtra,2021,Q4,Dhule District,7402020,13203246956.782043,27
7907,Maharashtra,2021,Q4,Wardha District,3741381,5948081630.188509,27
7908,Maharashtra,2021,Q4,Parbhani District,8899067,13987558040.08242,27
7909,Maharashtra,2021,Q4,Mumbai Suburban District,92733033,134616103622.6073,27
7910,Maharashtra,2021,Q4,Hingoli District,2951247,5448438919.118406,27
7911,Maharashtra,2021,Q4,Ratnagiri District,2267617,3804549056.286896,27
7912,Maharashtra,2021,Q4,Nanded District,12362404,23236313336.13468,27
7913,Maharashtra,2021,Q4,Osmanabad District,8478583,14851847464.126,27
7914,Maharashtra,2021,Q4,Nagpur District,37294016,55504861303.1382,27
7915,Maharashtra,2021,Q4,Buldhana District,9965367,18366614804.86344,27
7916,Maharashtra,2021,Q4,Nashik District,50753398,77325087055.88705,27
7917,Maharashtra,2021,Q4,Akola District,5575093,9105402246.049795,27
7918,Maharashtra,2021,Q4,Yavatmal District,6325995,11009717772.045103,27
7919,Maharashtra,2021,Q4,Aurangabad District,42089766,58225600205.24056,27
7920,Maharashtra,2021,Q4,Amravati District,10748480,18826698543.57356,27
7921,Maharashtra,2021,Q4,Washim District,58312102,108918964843.63312,27
7922,Maharashtra,2021,Q4,Sangli District,11336302,19350815032.95449,27
7923,Maharashtra,2021,Q4,Gadchiroli District,2019389,3876064979.5170345,27
7924,Maharashtra,2021,Q4,Raigad District,19999796,27241010089.09033,27
7925,Maharashtra,2021,Q4,Palghar District,15141805,21820045142.2276,27
7926,Maharashtra,2021,Q4,Jalna District,8350020,14344117826.989296,27
7927,Maharashtra,2021,Q4,Gondia District,2933396,5371056519.087561,27
7928,Maharashtra,2021,Q4,Ahmednagar District,30809337,53652623922.42543,27
7929,Maharashtra,2021,Q4,Pune District,371337618,454584743765.0556,27
7930,Maharashtra,2021,Q4,Beed District,10966370,21562077522.84112,27
7931,Maharashtra,2021,Q4,Satara District,15943920,22557502388.35908,27
7932,Maharashtra,2022,Q1,Jalgaon District,17757988,30555178757.006,27
7933,Maharashtra,2022,Q1,Latur District,15356835,23856260979.2032,27
7934,Maharashtra,2022,Q1,Thane District,66420329,91604299445.99773,27
7935,Maharashtra,2022,Q1,Bhandara District,3461274,6404864501.433441,27
7936,Maharashtra,2022,Q1,Nandurbar District,3622329,7060445513.077811,27
7937,Maharashtra,2022,Q1,Chandrapur District,8245169,12334491815.90076,27
7938,Maharashtra,2022,Q1,Kolhapur District,17433041,26386491968.922462,27
7939,Maharashtra,2022,Q1,Solapur District,35130037,62436627060.52482,27
7940,Maharashtra,2022,Q1,Mumbai District,17957610,30021552307.219616,27
7941,Maharashtra,2022,Q1,Sindhudurg District,1428957,2551979373.6666465,27
7942,Maharashtra,2022,Q1,Dhule District,8541986,14920655481.690989,27
7943,Maharashtra,2022,Q1,Wardha District,4351919,6817775708.436135,27
7944,Maharashtra,2022,Q1,Parbhani District,10320054,15871955896.827192,27
7945,Maharashtra,2022,Q1,Mumbai Suburban District,104595313,148080835860.6061,27
7946,Maharashtra,2022,Q1,Hingoli District,3618468,6309169659.7158165,27
7947,Maharashtra,2022,Q1,Ratnagiri District,2707601,4494723116.141416,27
7948,Maharashtra,2022,Q1,Nanded District,14832112,26944854915.83585,27
7949,Maharashtra,2022,Q1,Osmanabad District,9757272,17024101045.584564,27
7950,Maharashtra,2022,Q1,Nagpur District,43072958,63065806665.24751,27
7951,Maharashtra,2022,Q1,Buldhana District,11747608,20901275712.18042,27
7952,Maharashtra,2022,Q1,Nashik District,59914404,89903593917.99501,27
7953,Maharashtra,2022,Q1,Akola District,6689313,10723857464.538498,27
7954,Maharashtra,2022,Q1,Yavatmal District,7555408,12885201280.952848,27
7955,Maharashtra,2022,Q1,Aurangabad District,48288544,66140008400.38048,27
7956,Maharashtra,2022,Q1,Amravati District,12901295,21513429781.136063,27
7957,Maharashtra,2022,Q1,Washim District,73700274,136398563399.82826,27
7958,Maharashtra,2022,Q1,Sangli District,13407114,22867674942.15448,27
7959,Maharashtra,2022,Q1,Gadchiroli District,2430940,4667653819.06547,27
7960,Maharashtra,2022,Q1,Raigad District,22836136,30642123149.62334,27
7961,Maharashtra,2022,Q1,Palghar District,17329583,24541321852.48381,27
7962,Maharashtra,2022,Q1,Jalna District,9770142,16932733608.18157,27
7963,Maharashtra,2022,Q1,Gondia District,3447926,6533829706.610294,27
7964,Maharashtra,2022,Q1,Ahmednagar District,35927347,61917805949.94818,27
7965,Maharashtra,2022,Q1,Pune District,424149132,508475101454.5798,27
7966,Maharashtra,2022,Q1,Beed District,12794151,24332097862.902317,27
7967,Maharashtra,2022,Q1,Satara District,18005869,25280931605.5211,27
7968,Maharashtra,2022,Q2,Jalgaon District,20794365,36575989749.60019,27
7969,Maharashtra,2022,Q2,Latur District,18128124,28958359286.009148,27
7970,Maharashtra,2022,Q2,Thane District,76359706,103706480304.36014,27
7971,Maharashtra,2022,Q2,Bhandara District,4092003,7232792765.616951,27
7972,Maharashtra,2022,Q2,Nandurbar District,4250672,8304946450.368532,27
7973,Maharashtra,2022,Q2,Chandrapur District,9797860,14673749839.352476,27
7974,Maharashtra,2022,Q2,Kolhapur District,20243542,30132865372.25327,27
7975,Maharashtra,2022,Q2,Solapur District,41690075,74367210007.30444,27
7976,Maharashtra,2022,Q2,Mumbai District,21906382,34652240504.3772,27
7977,Maharashtra,2022,Q2,Sindhudurg District,1651248,2911299845.9586983,27
7978,Maharashtra,2022,Q2,Dhule District,10013481,17251071062.99606,27
7979,Maharashtra,2022,Q2,Wardha District,5184451,8180933329.541675,27
7980,Maharashtra,2022,Q2,Parbhani District,12237389,19217813799.99737,27
7981,Maharashtra,2022,Q2,Mumbai Suburban District,125227570,172590494011.93735,27
7982,Maharashtra,2022,Q2,Hingoli District,4251385,7588716856.174571,27
7983,Maharashtra,2022,Q2,Ratnagiri District,3132835,5132970050.331276,27
7984,Maharashtra,2022,Q2,Nanded District,17724135,32660155636.068184,27
7985,Maharashtra,2022,Q2,Osmanabad District,11489907,20295780297.44028,27
7986,Maharashtra,2022,Q2,Nagpur District,52065290,75751126721.70934,27
7987,Maharashtra,2022,Q2,Buldhana District,13912064,24793582296.679222,27
7988,Maharashtra,2022,Q2,Nashik District,69128782,103031323327.35526,27
7989,Maharashtra,2022,Q2,Akola District,7921437,12695451606.799038,27
7990,Maharashtra,2022,Q2,Yavatmal District,9164377,15619715763.357622,27
7991,Maharashtra,2022,Q2,Aurangabad District,55248137,75915458866.51474,27
7992,Maharashtra,2022,Q2,Amravati District,15342341,24924375837.132645,27
7993,Maharashtra,2022,Q2,Washim District,98129806,175926949614.37338,27
7994,Maharashtra,2022,Q2,Sangli District,15400605,25758452266.26726,27
7995,Maharashtra,2022,Q2,Gadchiroli District,2879207,5569253888.01551,27
7996,Maharashtra,2022,Q2,Raigad District,26465986,34460851150.86925,27
7997,Maharashtra,2022,Q2,Palghar District,19395512,26988617829.23101,27
7998,Maharashtra,2022,Q2,Jalna District,11306875,19653230057.99549,27
7999,Maharashtra,2022,Q2,Gondia District,4154419,7653207776.307781,27
8000,Maharashtra,2022,Q2,Ahmednagar District,42201172,72250021262.47775,27
8001,Maharashtra,2022,Q2,Pune District,520321567,620747087392.5974,27
8002,Maharashtra,2022,Q2,Beed District,15497524,30601828692.245453,27
8003,Maharashtra,2022,Q2,Satara District,20822882,29497978656.27469,27
8004,Maharashtra,2022,Q3,Jalgaon District,21047727,34617511595.944435,27
8005,Maharashtra,2022,Q3,Latur District,17812129,26257685563.7708,27
8006,Maharashtra,2022,Q3,Thane District,80605581,103768554261.10455,27
8007,Maharashtra,2022,Q3,Bhandara District,4087395,6757463930.95363,27
8008,Maharashtra,2022,Q3,Nandurbar District,4162280,7210686511.24055,27
8009,Maharashtra,2022,Q3,Chandrapur District,9596226,13325464158.332045,27
8010,Maharashtra,2022,Q3,Kolhapur District,24897514,35290411636.7214,27
8011,Maharashtra,2022,Q3,Solapur District,43898093,73768556417.1306,27
8012,Maharashtra,2022,Q3,Mumbai District,72051672,98270574413.60028,27
8013,Maharashtra,2022,Q3,Sindhudurg District,1433464,2330071830.4643617,27
8014,Maharashtra,2022,Q3,Dhule District,9760928,16123090143.38452,27
8015,Maharashtra,2022,Q3,Wardha District,5641625,8211699040.492932,27
8016,Maharashtra,2022,Q3,Parbhani District,9856335,15073054825.293736,27
8017,Maharashtra,2022,Q3,Mumbai Suburban District,197724164,247678975470.48972,27
8018,Maharashtra,2022,Q3,Hingoli District,4340017,6879672883.17294,27
8019,Maharashtra,2022,Q3,Ratnagiri District,3379494,4901770245.492907,27
8020,Maharashtra,2022,Q3,Nanded District,18419096,30054993788.27726,27
8021,Maharashtra,2022,Q3,Osmanabad District,11529406,18578961710.001022,27
8022,Maharashtra,2022,Q3,Nagpur District,73292524,101188934110.4972,27
8023,Maharashtra,2022,Q3,Buldhana District,14234928,22499077830.3584,27
8024,Maharashtra,2022,Q3,Nashik District,75574380,109529218251.08427,27
8025,Maharashtra,2022,Q3,Akola District,8839710,12866344717.433132,27
8026,Maharashtra,2022,Q3,Yavatmal District,10601620,16269071013.621931,27
8027,Maharashtra,2022,Q3,Aurangabad District,59756919,78617594736.37457,27
8028,Maharashtra,2022,Q3,Amravati District,17634270,27223482345.11724,27
8029,Maharashtra,2022,Q3,Washim District,17502495,31020762468.647434,27
8030,Maharashtra,2022,Q3,Sangli District,17044884,26797586211.873547,27
8031,Maharashtra,2022,Q3,Gadchiroli District,2957701,5179151794.127684,27
8032,Maharashtra,2022,Q3,Raigad District,28475145,36394835874.96222,27
8033,Maharashtra,2022,Q3,Palghar District,21251118,27858158775.203857,27
8034,Maharashtra,2022,Q3,Jalna District,11721876,19006868142.519974,27
8035,Maharashtra,2022,Q3,Gondia District,4236959,7259174997.297247,27
8036,Maharashtra,2022,Q3,Ahmednagar District,42461860,70593347849.70448,27
8037,Maharashtra,2022,Q3,Pune District,505018506,549531791371.8348,27
8038,Maharashtra,2022,Q3,Beed District,15769922,29258345493.697945,27
8039,Maharashtra,2022,Q3,Satara District,19771454,27386242964.314117,27
8040,Maharashtra,2022,Q4,Jalgaon District,24441243,40517965270.04435,27
8041,Maharashtra,2022,Q4,Latur District,20623462,30658727472.04145,27
8042,Maharashtra,2022,Q4,Thane District,96634264,120463884034.54527,27
8043,Maharashtra,2022,Q4,Bhandara District,5270967,8540677015.448907,27
8044,Maharashtra,2022,Q4,Nandurbar District,5572337,9126918822.196337,27
8045,Maharashtra,2022,Q4,Chandrapur District,12283830,17204912500.024567,27
8046,Maharashtra,2022,Q4,Kolhapur District,29228843,40981314698.61918,27
8047,Maharashtra,2022,Q4,Solapur District,49452868,83291615226.59082,27
8048,Maharashtra,2022,Q4,Mumbai District,75229421,102451767492.8262,27
8049,Maharashtra,2022,Q4,Sindhudurg District,1712359,2782675279.823016,27
8050,Maharashtra,2022,Q4,Dhule District,11758841,19363163562.56085,27
8051,Maharashtra,2022,Q4,Wardha District,6408966,9434313416.12473,27
8052,Maharashtra,2022,Q4,Parbhani District,11428317,17658440737.31428,27
8053,Maharashtra,2022,Q4,Mumbai Suburban District,248827345,310278216439.5166,27
8054,Maharashtra,2022,Q4,Hingoli District,4938947,8011969252.23546,27
8055,Maharashtra,2022,Q4,Ratnagiri District,4187852,6141314534.311142,27
8056,Maharashtra,2022,Q4,Nanded District,22110992,36598174602.17857,27
8057,Maharashtra,2022,Q4,Osmanabad District,13538711,22307513856.264217,27
8058,Maharashtra,2022,Q4,Nagpur District,82944788,116240666679.726,27
8059,Maharashtra,2022,Q4,Buldhana District,16400739,26195814509.12958,27
8060,Maharashtra,2022,Q4,Nashik District,95624463,138499252102.65778,27
8061,Maharashtra,2022,Q4,Akola District,10468300,15615681678.381271,27
8062,Maharashtra,2022,Q4,Yavatmal District,12034565,18674258813.040672,27
8063,Maharashtra,2022,Q4,Aurangabad District,67307091,90151467648.5776,27
8064,Maharashtra,2022,Q4,Amravati District,21183979,33412668570.328377,27
8065,Maharashtra,2022,Q4,Washim District,5525504,8785703923.956085,27
8066,Maharashtra,2022,Q4,Sangli District,19941978,31162211677.017326,27
8067,Maharashtra,2022,Q4,Gadchiroli District,3487868,6144813641.39834,27
8068,Maharashtra,2022,Q4,Raigad District,32354836,40318975044.959946,27
8069,Maharashtra,2022,Q4,Palghar District,24405823,31394133934.02125,27
8070,Maharashtra,2022,Q4,Jalna District,12883252,20770728449.761806,27
8071,Maharashtra,2022,Q4,Gondia District,4897879,8274042899.550405,27
8072,Maharashtra,2022,Q4,Ahmednagar District,50187075,84188481406.43468,27
8073,Maharashtra,2022,Q4,Pune District,544687754,590334491443.0928,27
8074,Maharashtra,2022,Q4,Beed District,17664451,32278259899.815784,27
8075,Maharashtra,2022,Q4,Satara District,23125362,32215623082.643204,27
8076,Manipur,2018,Q1,Kangpokpi District,4187,12129421.383849183,14
8077,Manipur,2018,Q1,Noney District,646,747261.2810295916,14
8078,Manipur,2018,Q1,Imphal East District,21960,26028937.81002756,14
8079,Manipur,2018,Q1,Thoubal District,8288,8366772.887529282,14
8080,Manipur,2018,Q1,Kakching District,1622,1924584.238445488,14
8081,Manipur,2018,Q1,Jiribam District,1305,3564799.4519929583,14
8082,Manipur,2018,Q1,Ukhrul District,1399,1647288.6651835062,14
8083,Manipur,2018,Q1,Tamenglong District,1007,1709209.2458958817,14
8084,Manipur,2018,Q1,Kamjong District,329,236107.7403536682,14
8085,Manipur,2018,Q1,Chandel District,880,1376995.1405003848,14
8086,Manipur,2018,Q1,Bishnupur District,7005,11341627.667845083,14
8087,Manipur,2018,Q1,Senapati District,613,577840.1682329748,14
8088,Manipur,2018,Q1,Pherzawl District,2,778.0896294258192,14
8089,Manipur,2018,Q1,Churachandpur District,4081,11708258.721273843,14
8090,Manipur,2018,Q1,Tengnoupal District,882,660028.7721459618,14
8091,Manipur,2018,Q1,Imphal West District,29863,46026262.66627429,14
8092,Manipur,2018,Q2,Kangpokpi District,6741,20315625.91653779,14
8093,Manipur,2018,Q2,Noney District,1051,2486030.8565162863,14
8094,Manipur,2018,Q2,Imphal East District,42065,54561898.7454827,14
8095,Manipur,2018,Q2,Thoubal District,20689,17968719.216563758,14
8096,Manipur,2018,Q2,Kakching District,3879,6411513.656549769,14
8097,Manipur,2018,Q2,Jiribam District,2710,6467614.407545684,14
8098,Manipur,2018,Q2,Ukhrul District,2800,6394470.819340965,14
8099,Manipur,2018,Q2,Tamenglong District,1714,4747280.086110413,14
8100,Manipur,2018,Q2,Kamjong District,340,446574.1126574864,14
8101,Manipur,2018,Q2,Chandel District,1619,3525831.9511511945,14
8102,Manipur,2018,Q2,Bishnupur District,11338,19352100.53894212,14
8103,Manipur,2018,Q2,Senapati District,970,2034357.3575923676,14
8104,Manipur,2018,Q2,Pherzawl District,11,1036.3525697348664,14
8105,Manipur,2018,Q2,Churachandpur District,7110,18055703.27078783,14
8106,Manipur,2018,Q2,Tengnoupal District,2080,6077962.2428630125,14
8107,Manipur,2018,Q2,Imphal West District,46604,84363001.78828333,14
8108,Manipur,2018,Q3,Kangpokpi District,9151,27937402.09243063,14
8109,Manipur,2018,Q3,Noney District,1636,3959453.6371438224,14
8110,Manipur,2018,Q3,Imphal East District,60511,89605715.78431109,14
8111,Manipur,2018,Q3,Thoubal District,19399,34092748.23724542,14
8112,Manipur,2018,Q3,Kakching District,4590,9968419.417644013,14
8113,Manipur,2018,Q3,Jiribam District,3959,6601625.253335206,14
8114,Manipur,2018,Q3,Ukhrul District,3600,9802720.723219434,14
8115,Manipur,2018,Q3,Tamenglong District,2829,6192820.941522401,14
8116,Manipur,2018,Q3,Kamjong District,349,673262.7657017015,14
8117,Manipur,2018,Q3,Chandel District,2591,5588239.711362864,14
8118,Manipur,2018,Q3,Bishnupur District,13649,24368236.711014666,14
8119,Manipur,2018,Q3,Senapati District,1416,2555370.7700600782,14
8120,Manipur,2018,Q3,Pherzawl District,48,97583.0827858364,14
8121,Manipur,2018,Q3,Churachandpur District,8671,27468832.413289707,14
8122,Manipur,2018,Q3,Tengnoupal District,3282,13385091.180977922,14
