,State,Year,Entity_type,Quarter,District&pincode,Transaction_count,Total_amount,id
4399,Himachal Pradesh,2020,pincode,Q4,176061,78525,150352983,2
4400,Himachal Pradesh,2021,district,Q1,Shimla,1871647,3621617004,2
4401,Himachal Pradesh,2021,district,Q1,Solan,1415611,2334165842,2
4402,Himachal Pradesh,2021,district,Q1,Kangra,1122291,2006571077,2
4403,Himachal Pradesh,2021,district,Q1,Mandi,659769,1258330265,2
4404,Himachal Pradesh,2021,district,Q1,Kullu,550514,1212317567,2
4405,Himachal Pradesh,2021,district,Q1,Una,490374,941158055,2
4406,Himachal Pradesh,2021,district,Q1,Sirmaur,451501,789668056,2
4407,Himachal Pradesh,2021,district,Q1,Hamirpur,416499,720857278,2
4408,Himachal Pradesh,2021,district,Q1,Chamba,273886,510880053,2
4409,Himachal Pradesh,2021,district,Q1,Bilaspur,256578,504967322,2
4410,Himachal Pradesh,2021,pincode,Q1,171003,1159901,2164436964,2
4411,Himachal Pradesh,2021,pincode,Q1,173205,619267,821223440,2
4412,Himachal Pradesh,2021,pincode,Q1,174101,274339,516424443,2
4413,Himachal Pradesh,2021,pincode,Q1,175131,215773,534765149,2
4414,Himachal Pradesh,2021,pincode,Q1,173025,185062,344461015,2
4415,Himachal Pradesh,2021,pincode,Q1,177220,149733,299025321,2
4416,Himachal Pradesh,2021,pincode,Q1,173212,116376,209461675,2
4417,Himachal Pradesh,2021,pincode,Q1,171001,113805,240217830,2
4418,Himachal Pradesh,2021,pincode,Q1,177001,104364,189739039,2
4419,Himachal Pradesh,2021,pincode,Q1,175001,95196,187138431,2
4420,Himachal Pradesh,2021,district,Q2,Shimla,2474329,4402623043,2
4421,Himachal Pradesh,2021,district,Q2,Solan,1658067,2575741414,2
4422,Himachal Pradesh,2021,district,Q2,Kangra,1399606,2443026330,2
4423,Himachal Pradesh,2021,district,Q2,Mandi,832152,1488270045,2
4424,Himachal Pradesh,2021,district,Q2,Una,634078,1174326754,2
4425,Himachal Pradesh,2021,district,Q2,Sirmaur,567339,922354065,2
4426,Himachal Pradesh,2021,district,Q2,Hamirpur,551934,946105069,2
4427,Himachal Pradesh,2021,district,Q2,Kullu,510109,966612054,2
4428,Himachal Pradesh,2021,district,Q2,Chamba,364270,617691720,2
4429,Himachal Pradesh,2021,district,Q2,Bilaspur,322915,613068902,2
4430,Himachal Pradesh,2021,pincode,Q2,171003,1631599,2778990707,2
4431,Himachal Pradesh,2021,pincode,Q2,173205,736032,910208843,2
4432,Himachal Pradesh,2021,pincode,Q2,174101,320986,582835727,2
4433,Himachal Pradesh,2021,pincode,Q2,173025,231797,390941863,2
4434,Himachal Pradesh,2021,pincode,Q2,177220,207149,389512019,2
4435,Himachal Pradesh,2021,pincode,Q2,175131,131245,268858354,2
4436,Himachal Pradesh,2021,pincode,Q2,177001,128227,229771646,2
4437,Himachal Pradesh,2021,pincode,Q2,173212,127967,231574649,2
4438,Himachal Pradesh,2021,pincode,Q2,175001,108761,204972266,2
4439,Himachal Pradesh,2021,pincode,Q2,171001,105922,203829155,2
4440,Himachal Pradesh,2021,district,Q3,Shimla,3421673,6296627879,2
4441,Himachal Pradesh,2021,district,Q3,Solan,2183306,3233240074,2
4442,Himachal Pradesh,2021,district,Q3,Kangra,1671112,2887492721,2
4443,Himachal Pradesh,2021,district,Q3,Mandi,945135,1753985903,2
4444,Himachal Pradesh,2021,district,Q3,Una,799861,1417386870,2
4445,Himachal Pradesh,2021,district,Q3,Kullu,730794,1573258668,2
4446,Himachal Pradesh,2021,district,Q3,Sirmaur,681413,1083275309,2
4447,Himachal Pradesh,2021,district,Q3,Hamirpur,626711,1085444382,2
4448,Himachal Pradesh,2021,district,Q3,Chamba,426381,769418422,2
4449,Himachal Pradesh,2021,district,Q3,Bilaspur,364475,689922524,2
4450,Himachal Pradesh,2021,pincode,Q3,171003,2329788,3893910514,2
4451,Himachal Pradesh,2021,pincode,Q3,173205,994540,1121847281,2
4452,Himachal Pradesh,2021,pincode,Q3,174101,401342,683288037,2
4453,Himachal Pradesh,2021,pincode,Q3,173025,293791,467430517,2
4454,Himachal Pradesh,2021,pincode,Q3,177220,287405,512908587,2
4455,Himachal Pradesh,2021,pincode,Q3,175131,240811,536434497,2
4456,Himachal Pradesh,2021,pincode,Q3,177001,181081,309793725,2
4457,Himachal Pradesh,2021,pincode,Q3,173212,176958,318514769,2
4458,Himachal Pradesh,2021,pincode,Q3,171001,162871,309873878,2
4459,Himachal Pradesh,2021,pincode,Q3,175001,144549,269076387,2
4460,Himachal Pradesh,2021,district,Q4,Shimla,3957985,7356261501,2
4461,Himachal Pradesh,2021,district,Q4,Solan,2640011,3757890500,2
4462,Himachal Pradesh,2021,district,Q4,Kangra,2130139,3830143759,2
4463,Himachal Pradesh,2021,district,Q4,Mandi,1092862,2082662004,2
4464,Himachal Pradesh,2021,district,Q4,Kullu,1078809,2242410725,2
4465,Himachal Pradesh,2021,district,Q4,Una,1048351,1936766072,2
4466,Himachal Pradesh,2021,district,Q4,Sirmaur,847647,1363383254,2
4467,Himachal Pradesh,2021,district,Q4,Hamirpur,717321,1262408331,2
4468,Himachal Pradesh,2021,district,Q4,Chamba,507614,926400609,2
4469,Himachal Pradesh,2021,district,Q4,Bilaspur,430870,844889571,2
4470,Himachal Pradesh,2021,pincode,Q4,171003,2717639,4677725002,2
4471,Himachal Pradesh,2021,pincode,Q4,173205,1210279,1328061490,2
4472,Himachal Pradesh,2021,pincode,Q4,174101,488964,806786602,2
4473,Himachal Pradesh,2021,pincode,Q4,175131,460060,1003934777,2
4474,Himachal Pradesh,2021,pincode,Q4,177220,419903,768499250,2
4475,Himachal Pradesh,2021,pincode,Q4,173025,365982,595463485,2
4476,Himachal Pradesh,2021,pincode,Q4,173212,223910,364770352,2
4477,Himachal Pradesh,2021,pincode,Q4,171001,208058,408166044,2
4478,Himachal Pradesh,2021,pincode,Q4,177001,169751,306718950,2
4479,Himachal Pradesh,2021,pincode,Q4,176215,164961,240181327,2
4480,Himachal Pradesh,2022,district,Q1,Shimla,4441906,7362840550,2
4481,Himachal Pradesh,2022,district,Q1,Solan,2993489,3959375876,2
4482,Himachal Pradesh,2022,district,Q1,Kangra,2261593,3907092916,2
4483,Himachal Pradesh,2022,district,Q1,Mandi,1201568,2151083001,2
4484,Himachal Pradesh,2022,district,Q1,Una,1164923,2030776988,2
4485,Himachal Pradesh,2022,district,Q1,Kullu,1100232,2108742823,2
4486,Himachal Pradesh,2022,district,Q1,Sirmaur,962227,1517999108,2
4487,Himachal Pradesh,2022,district,Q1,Hamirpur,751389,1264679768,2
4488,Himachal Pradesh,2022,district,Q1,Chamba,544135,943937757,2
4489,Himachal Pradesh,2022,district,Q1,Bilaspur,472169,885425010,2
4490,Himachal Pradesh,2022,pincode,Q1,171003,3190535,5016030006,2
4491,Himachal Pradesh,2022,pincode,Q1,173205,1413386,1446816728,2
4492,Himachal Pradesh,2022,pincode,Q1,174101,568743,866086052,2
4493,Himachal Pradesh,2022,pincode,Q1,175131,473722,983920226,2
4494,Himachal Pradesh,2022,pincode,Q1,177220,470845,805620902,2
4495,Himachal Pradesh,2022,pincode,Q1,173025,427564,670592332,2
4496,Himachal Pradesh,2022,pincode,Q1,173212,232862,370332616,2
4497,Himachal Pradesh,2022,pincode,Q1,171001,211977,384014660,2
4498,Himachal Pradesh,2022,pincode,Q1,176215,171381,245490508,2
4499,Himachal Pradesh,2022,pincode,Q1,177001,167835,277476740,2
4500,Himachal Pradesh,2022,district,Q2,Shimla,5875215,9396933042,2
4501,Himachal Pradesh,2022,district,Q2,Solan,3773789,4536385240,2
4502,Himachal Pradesh,2022,district,Q2,Kangra,2984544,4846014285,2
4503,Himachal Pradesh,2022,district,Q2,Kullu,1646598,3292385543,2
4504,Himachal Pradesh,2022,district,Q2,Mandi,1587222,2699997310,2
4505,Himachal Pradesh,2022,district,Q2,Una,1526243,2532127305,2
4506,Himachal Pradesh,2022,district,Q2,Sirmaur,1196118,1742899000,2
4507,Himachal Pradesh,2022,district,Q2,Hamirpur,1002506,1538456707,2
4508,Himachal Pradesh,2022,district,Q2,Chamba,727701,1229468817,2
4509,Himachal Pradesh,2022,district,Q2,Bilaspur,597379,1083546519,2
4510,Himachal Pradesh,2022,pincode,Q2,171003,4169488,6351783570,2
4511,Himachal Pradesh,2022,pincode,Q2,173205,1736602,1572502662,2
4512,Himachal Pradesh,2022,pincode,Q2,175131,750048,1695084975,2
4513,Himachal Pradesh,2022,pincode,Q2,174101,708286,983933181,2
4514,Himachal Pradesh,2022,pincode,Q2,177220,638094,1032033845,2
4515,Himachal Pradesh,2022,pincode,Q2,173025,514165,745907120,2
4516,Himachal Pradesh,2022,pincode,Q2,173212,320140,453387187,2
4517,Himachal Pradesh,2022,pincode,Q2,171001,290490,497720594,2
4518,Himachal Pradesh,2022,pincode,Q2,177001,262639,418596333,2
4519,Himachal Pradesh,2022,pincode,Q2,176215,230338,320168187,2
4520,Himachal Pradesh,2022,district,Q3,Shimla,8892834,13349267759,2
4521,Himachal Pradesh,2022,district,Q3,Solan,4064523,4837968887,2
4522,Himachal Pradesh,2022,district,Q3,Kangra,3342842,5121570350,2
4523,Himachal Pradesh,2022,district,Q3,Mandi,1666670,2648674300,2
4524,Himachal Pradesh,2022,district,Q3,Chamba,1270412,1872267055,2
4525,Himachal Pradesh,2022,district,Q3,Sirmaur,1266132,1769419418,2
4526,Himachal Pradesh,2022,district,Q3,Una,1233226,1928978517,2
4527,Himachal Pradesh,2022,district,Q3,Kullu,1202861,2235782785,2
4528,Himachal Pradesh,2022,district,Q3,Bilaspur,936750,1447420350,2
4529,Himachal Pradesh,2022,district,Q3,Hamirpur,934529,1398047775,2
4530,Himachal Pradesh,2022,pincode,Q3,171003,7107267,9831616933,2
4531,Himachal Pradesh,2022,pincode,Q3,173205,1854890,1640996290,2
4532,Himachal Pradesh,2022,pincode,Q3,174101,729161,946965866,2
4533,Himachal Pradesh,2022,pincode,Q3,173025,541490,739739737,2
4534,Himachal Pradesh,2022,pincode,Q3,175001,461113,671601651,2
4535,Himachal Pradesh,2022,pincode,Q3,173212,444046,652066582,2
4536,Himachal Pradesh,2022,pincode,Q3,174005,395220,510809104,2
4537,Himachal Pradesh,2022,pincode,Q3,176323,391625,502430103,2
4538,Himachal Pradesh,2022,pincode,Q3,175131,385700,709339306,2
4539,Himachal Pradesh,2022,pincode,Q3,176038,385068,539724042,2
4540,Himachal Pradesh,2022,district,Q4,Shimla,9603309,14161042549,2
4541,Himachal Pradesh,2022,district,Q4,Kangra,4885938,7430861889,2
4542,Himachal Pradesh,2022,district,Q4,Solan,4436709,5065290891,2
4543,Himachal Pradesh,2022,district,Q4,Kullu,2047414,3429997134,2
4544,Himachal Pradesh,2022,district,Q4,Mandi,1994054,3034367986,2
4545,Himachal Pradesh,2022,district,Q4,Sirmaur,1454224,1991999745,2
4546,Himachal Pradesh,2022,district,Q4,Una,1173607,1902311205,2
4547,Himachal Pradesh,2022,district,Q4,Hamirpur,1161191,1732021206,2
4548,Himachal Pradesh,2022,district,Q4,Chamba,831315,1292196671,2
4549,Himachal Pradesh,2022,district,Q4,Bilaspur,622642,1042618597,2
4550,Himachal Pradesh,2022,pincode,Q4,171003,7746053,10862367108,2
4551,Himachal Pradesh,2022,pincode,Q4,173205,2079358,1810940908,2
4552,Himachal Pradesh,2022,pincode,Q4,176038,1347270,1910146201,2
4553,Himachal Pradesh,2022,pincode,Q4,174101,810320,1016982416,2
4554,Himachal Pradesh,2022,pincode,Q4,175131,731108,1336805343,2
4555,Himachal Pradesh,2022,pincode,Q4,175001,609639,856535637,2
4556,Himachal Pradesh,2022,pincode,Q4,173025,609183,811631127,2
4557,Himachal Pradesh,2022,pincode,Q4,175101,557239,767989365,2
4558,Himachal Pradesh,2022,pincode,Q4,173212,425394,582466940,2
4559,Himachal Pradesh,2022,pincode,Q4,177001,406943,593040087,2
4560,Jammu & Kashmir,2018,district,Q1,Poonch,398963,509120439,1
4561,Jammu & Kashmir,2018,district,Q1,Baramulla,83775,44215018,1
4562,Jammu & Kashmir,2018,district,Q1,Jammu,81381,127452979,1
4563,Jammu & Kashmir,2018,district,Q1,Anantnag,64478,24885721,1
4564,Jammu & Kashmir,2018,district,Q1,Budgam,50748,36218453,1
4565,Jammu & Kashmir,2018,district,Q1,Srinagar,47285,62676256,1
4566,Jammu & Kashmir,2018,district,Q1,Bandipore,38208,11885513,1
4567,Jammu & Kashmir,2018,district,Q1,Pulwama,35793,24777476,1
4568,Jammu & Kashmir,2018,district,Q1,Kulgam,23587,9213671,1
4569,Jammu & Kashmir,2018,district,Q1,Ganderbal,20571,9107649,1
4570,Jammu & Kashmir,2018,pincode,Q1,185102,395605,503567409,1
4571,Jammu & Kashmir,2018,pincode,Q1,193201,33968,11301622,1
4572,Jammu & Kashmir,2018,pincode,Q1,193501,24084,5034492,1
4573,Jammu & Kashmir,2018,pincode,Q1,192201,20747,6413089,1
4574,Jammu & Kashmir,2018,pincode,Q1,193411,15068,2451862,1
4575,Jammu & Kashmir,2018,pincode,Q1,192231,14347,5520101,1
4576,Jammu & Kashmir,2018,pincode,Q1,193502,12471,4497807,1
4577,Jammu & Kashmir,2018,pincode,Q1,193121,12413,8824586,1
4578,Jammu & Kashmir,2018,pincode,Q1,180001,12322,13312804,1
4579,Jammu & Kashmir,2018,pincode,Q1,191111,12239,6335074,1
4580,Jammu & Kashmir,2018,district,Q2,Poonch,891298,1627868128,1
4581,Jammu & Kashmir,2018,district,Q2,Baramulla,188100,100055918,1
4582,Jammu & Kashmir,2018,district,Q2,Jammu,112434,232232787,1
4583,Jammu & Kashmir,2018,district,Q2,Srinagar,92244,140893315,1
4584,Jammu & Kashmir,2018,district,Q2,Budgam,89823,77122240,1
4585,Jammu & Kashmir,2018,district,Q2,Anantnag,70838,43529509,1
4586,Jammu & Kashmir,2018,district,Q2,Bandipore,64888,26799256,1
4587,Jammu & Kashmir,2018,district,Q2,Pulwama,54034,53382825,1
4588,Jammu & Kashmir,2018,district,Q2,Ganderbal,41415,24295329,1
4589,Jammu & Kashmir,2018,district,Q2,Kulgam,30822,17711007,1
4590,Jammu & Kashmir,2018,pincode,Q2,185102,884352,1613618285,1
4591,Jammu & Kashmir,2018,pincode,Q2,193201,69507,22897627,1
4592,Jammu & Kashmir,2018,pincode,Q2,193121,46471,21975309,1
4593,Jammu & Kashmir,2018,pincode,Q2,193501,40579,11778024,1
4594,Jammu & Kashmir,2018,pincode,Q2,191111,27686,13654492,1
4595,Jammu & Kashmir,2018,pincode,Q2,193502,19367,11423662,1
4596,Jammu & Kashmir,2018,pincode,Q2,192231,18472,9342995,1
4597,Jammu & Kashmir,2018,pincode,Q2,193401,18168,7404778,1
4598,Jammu & Kashmir,2018,pincode,Q2,190002,17682,28400289,1
4599,Jammu & Kashmir,2018,pincode,Q2,191131,15890,4737527,1
4600,Jammu & Kashmir,2018,district,Q3,Poonch,1189512,2093062576,1
4601,Jammu & Kashmir,2018,district,Q3,Baramulla,210619,195960360,1
4602,Jammu & Kashmir,2018,district,Q3,Srinagar,154314,270405876,1
4603,Jammu & Kashmir,2018,district,Q3,Jammu,145123,376452715,1
4604,Jammu & Kashmir,2018,district,Q3,Bandipore,87129,60815662,1
4605,Jammu & Kashmir,2018,district,Q3,Budgam,74691,120545227,1
4606,Jammu & Kashmir,2018,district,Q3,Anantnag,69967,95642801,1
4607,Jammu & Kashmir,2018,district,Q3,Pulwama,65491,93861999,1
4608,Jammu & Kashmir,2018,district,Q3,Ganderbal,52136,55650497,1
4609,Jammu & Kashmir,2018,district,Q3,Udhampur,37014,92258254,1
4610,Jammu & Kashmir,2018,pincode,Q3,185102,1177035,2060010090,1
4611,Jammu & Kashmir,2018,pincode,Q3,193201,102540,61415499,1
4612,Jammu & Kashmir,2018,pincode,Q3,193501,62453,31246735,1
4613,Jammu & Kashmir,2018,pincode,Q3,193121,61015,49955697,1
4614,Jammu & Kashmir,2018,pincode,Q3,190011,39127,24180359,1
4615,Jammu & Kashmir,2018,pincode,Q3,191131,29625,13873666,1
4616,Jammu & Kashmir,2018,pincode,Q3,191111,25734,27096630,1
4617,Jammu & Kashmir,2018,pincode,Q3,192301,25505,25243354,1
4618,Jammu & Kashmir,2018,pincode,Q3,190002,23857,40365102,1
4619,Jammu & Kashmir,2018,pincode,Q3,193502,22666,25199939,1
4620,Jammu & Kashmir,2018,district,Q4,Poonch,1642053,2992752160,1
4621,Jammu & Kashmir,2018,district,Q4,Jammu,226829,670989049,1
4622,Jammu & Kashmir,2018,district,Q4,Srinagar,144970,329216330,1
4623,Jammu & Kashmir,2018,district,Q4,Baramulla,109702,212164676,1
4624,Jammu & Kashmir,2018,district,Q4,Anantnag,79193,110778790,1
4625,Jammu & Kashmir,2018,district,Q4,Budgam,75940,175490225,1
4626,Jammu & Kashmir,2018,district,Q4,Kathua,50640,115344936,1
4627,Jammu & Kashmir,2018,district,Q4,Udhampur,50056,158443928,1
4628,Jammu & Kashmir,2018,district,Q4,Kupwara,46637,155148129,1
4629,Jammu & Kashmir,2018,district,Q4,Pulwama,43706,109777843,1
4630,Jammu & Kashmir,2018,pincode,Q4,185102,1624075,2932507535,1
4631,Jammu & Kashmir,2018,pincode,Q4,190011,32672,18623593,1
4632,Jammu & Kashmir,2018,pincode,Q4,192201,31198,19115138,1
4633,Jammu & Kashmir,2018,pincode,Q4,193121,29674,47067881,1
4634,Jammu & Kashmir,2018,pincode,Q4,193201,29458,37905052,1
4635,Jammu & Kashmir,2018,pincode,Q4,182101,27848,90757026,1
4636,Jammu & Kashmir,2018,pincode,Q4,190002,23920,51997414,1
4637,Jammu & Kashmir,2018,pincode,Q4,191111,19579,36349889,1
4638,Jammu & Kashmir,2018,pincode,Q4,180001,19468,44373034,1
4639,Jammu & Kashmir,2018,pincode,Q4,190001,18949,60332952,1
4640,Jammu & Kashmir,2019,district,Q1,Poonch,1923655,2702486522,1
4641,Jammu & Kashmir,2019,district,Q1,Jammu,336553,880021398,1
4642,Jammu & Kashmir,2019,district,Q1,Srinagar,310516,595281412,1
4643,Jammu & Kashmir,2019,district,Q1,Baramulla,164873,235373167,1
4644,Jammu & Kashmir,2019,district,Q1,Budgam,141988,182507224,1
4645,Jammu & Kashmir,2019,district,Q1,Anantnag,92467,115882661,1
4646,Jammu & Kashmir,2019,district,Q1,Pulwama,73558,128624249,1
4647,Jammu & Kashmir,2019,district,Q1,Kathua,65843,123437204,1
4648,Jammu & Kashmir,2019,district,Q1,Kupwara,65813,158106446,1
4649,Jammu & Kashmir,2019,district,Q1,Kulgam,64816,58528128,1
4650,Jammu & Kashmir,2019,pincode,Q1,185102,1901540,2645529050,1
4651,Jammu & Kashmir,2019,pincode,Q1,190002,169942,305460840,1
4652,Jammu & Kashmir,2019,pincode,Q1,180001,75613,196734395,1
4653,Jammu & Kashmir,2019,pincode,Q1,193201,43019,43070818,1
4654,Jammu & Kashmir,2019,pincode,Q1,191111,37516,37381412,1
4655,Jammu & Kashmir,2019,pincode,Q1,192231,36519,34589447,1
4656,Jammu & Kashmir,2019,pincode,Q1,193121,34343,49013079,1
4657,Jammu & Kashmir,2019,pincode,Q1,182101,33214,91043338,1
4658,Jammu & Kashmir,2019,pincode,Q1,190011,29050,19212506,1
4659,Jammu & Kashmir,2019,pincode,Q1,190001,27480,66576757,1
4660,Jammu & Kashmir,2019,district,Q2,Srinagar,721517,1997435095,1
4661,Jammu & Kashmir,2019,district,Q2,Jammu,532412,1521238563,1
4662,Jammu & Kashmir,2019,district,Q2,Baramulla,150503,324305667,1
4663,Jammu & Kashmir,2019,district,Q2,Budgam,118107,244724342,1
4664,Jammu & Kashmir,2019,district,Q2,Anantnag,76968,176892916,1
4665,Jammu & Kashmir,2019,district,Q2,Kupwara,75719,231219527,1
4666,Jammu & Kashmir,2019,district,Q2,Pulwama,72486,192069086,1
4667,Jammu & Kashmir,2019,district,Q2,Udhampur,70405,212612443,1
4668,Jammu & Kashmir,2019,district,Q2,Kathua,62989,140667309,1
4669,Jammu & Kashmir,2019,district,Q2,Rajouri,59741,189339489,1
4670,Jammu & Kashmir,2019,pincode,Q2,190002,568782,1562324805,1
4671,Jammu & Kashmir,2019,pincode,Q2,180001,262076,731119481,1
4672,Jammu & Kashmir,2019,pincode,Q2,182101,39864,123970676,1
4673,Jammu & Kashmir,2019,pincode,Q2,193201,36382,51779584,1
4674,Jammu & Kashmir,2019,pincode,Q2,190001,31243,102774621,1
4675,Jammu & Kashmir,2019,pincode,Q2,193121,30407,64267578,1
4676,Jammu & Kashmir,2019,pincode,Q2,192231,26951,42247644,1
4677,Jammu & Kashmir,2019,pincode,Q2,191111,26346,41379904,1
4678,Jammu & Kashmir,2019,pincode,Q2,193101,23404,59120236,1
4679,Jammu & Kashmir,2019,pincode,Q2,193222,21756,76205952,1
4680,Jammu & Kashmir,2019,district,Q3,Srinagar,329195,1391918063,1
4681,Jammu & Kashmir,2019,district,Q3,Jammu,275239,885413982,1
4682,Jammu & Kashmir,2019,district,Q3,Baramulla,55226,164311812,1
4683,Jammu & Kashmir,2019,district,Q3,Udhampur,43153,135163022,1
4684,Jammu & Kashmir,2019,district,Q3,Kathua,42083,90084615,1
4685,Jammu & Kashmir,2019,district,Q3,Budgam,41566,114191268,1
4686,Jammu & Kashmir,2019,district,Q3,Anantnag,39325,117282515,1
4687,Jammu & Kashmir,2019,district,Q3,Kupwara,35301,118625723,1
4688,Jammu & Kashmir,2019,district,Q3,Rajouri,34386,112169651,1
4689,Jammu & Kashmir,2019,district,Q3,Pulwama,33089,104266797,1
4690,Jammu & Kashmir,2019,pincode,Q3,190002,263102,1169632976,1
4691,Jammu & Kashmir,2019,pincode,Q3,180001,102064,378181286,1
4692,Jammu & Kashmir,2019,pincode,Q3,182101,25448,83323633,1
4693,Jammu & Kashmir,2019,pincode,Q3,190001,15013,58511738,1
4694,Jammu & Kashmir,2019,pincode,Q3,180012,14641,41339152,1
4695,Jammu & Kashmir,2019,pincode,Q3,182146,14566,44723526,1
4696,Jammu & Kashmir,2019,pincode,Q3,185131,13028,40727524,1
4697,Jammu & Kashmir,2019,pincode,Q3,181201,12092,39841214,1
4698,Jammu & Kashmir,2019,pincode,Q3,181133,11859,29297461,1
4699,Jammu & Kashmir,2019,pincode,Q3,184121,11660,29952017,1
4700,Jammu & Kashmir,2019,district,Q4,Jammu,231238,928579096,1
4701,Jammu & Kashmir,2019,district,Q4,Srinagar,117133,474222741,1
4702,Jammu & Kashmir,2019,district,Q4,Kathua,28288,83151146,1
4703,Jammu & Kashmir,2019,district,Q4,Udhampur,22103,91344412,1
4704,Jammu & Kashmir,2019,district,Q4,Rajouri,15973,65942824,1
4705,Jammu & Kashmir,2019,district,Q4,Samba,14817,53713327,1
4706,Jammu & Kashmir,2019,district,Q4,Ramban,14088,49372161,1
