,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount,id
1251,Himachal Pradesh,2020,Q3,Peer To Peer Payments,1954492,8806586536.659174,2
1252,Himachal Pradesh,2020,Q3,Merchant Payments,1090445,851539467.337558,2
1253,Himachal Pradesh,2020,Q3,Financial Services,9543,11391079.288736572,2
1254,Himachal Pradesh,2020,Q3,Others,19001,11969008.527252048,2
1255,Himachal Pradesh,2020,Q4,Recharge & Bill Payments,2638030,936305777.7250878,2
1256,Himachal Pradesh,2020,Q4,Peer To Peer Payments,2594659,11426268857.229635,2
1257,Himachal Pradesh,2020,Q4,Merchant Payments,2001259,1589433440.2684095,2
1258,Himachal Pradesh,2020,Q4,Financial Services,11353,15534252.217986545,2
1259,Himachal Pradesh,2020,Q4,Others,27027,21510781.37178286,2
1260,Himachal Pradesh,2021,Q1,Peer To Peer Payments,2845733,11358078843.572702,2
1261,Himachal Pradesh,2021,Q1,Recharge & Bill Payments,2547359,948929031.6443392,2
1262,Himachal Pradesh,2021,Q1,Merchant Payments,2186946,1778219850.8347864,2
1263,Himachal Pradesh,2021,Q1,Financial Services,12561,16554205.504427344,2
1264,Himachal Pradesh,2021,Q1,Others,21430,18764977.931273177,2
1265,Himachal Pradesh,2021,Q2,Peer To Peer Payments,3340531,13035543546.66397,2
1266,Himachal Pradesh,2021,Q2,Recharge & Bill Payments,3216602,1045789841.916208,2
1267,Himachal Pradesh,2021,Q2,Merchant Payments,2883209,2378084375.199477,2
1268,Himachal Pradesh,2021,Q2,Financial Services,14642,16428390.62373627,2
1269,Himachal Pradesh,2021,Q2,Others,28918,19788385.405835297,2
1270,Himachal Pradesh,2021,Q3,Peer To Peer Payments,4455153,16560383923.204865,2
1271,Himachal Pradesh,2021,Q3,Merchant Payments,4198808,3524434949.634083,2
1272,Himachal Pradesh,2021,Q3,Recharge & Bill Payments,3359406,1178802736.5280356,2
1273,Himachal Pradesh,2021,Q3,Financial Services,14497,22805774.600357123,2
1274,Himachal Pradesh,2021,Q3,Others,36303,23834687.16069793,2
1275,Himachal Pradesh,2021,Q4,Merchant Payments,6062931,5228613146.743451,2
1276,Himachal Pradesh,2021,Q4,Peer To Peer Payments,5323397,19568394324.584805,2
1277,Himachal Pradesh,2021,Q4,Recharge & Bill Payments,3211367,1278824361.837138,2
1278,Himachal Pradesh,2021,Q4,Financial Services,18198,24809740.714031786,2
1279,Himachal Pradesh,2021,Q4,Others,50971,35578926.74639452,2
1280,Himachal Pradesh,2022,Q1,Merchant Payments,7030946,5558905677.966259,2
1281,Himachal Pradesh,2022,Q1,Peer To Peer Payments,5718936,19473276901.331963,2
1282,Himachal Pradesh,2022,Q1,Recharge & Bill Payments,3271665,1429960686.7669475,2
1283,Himachal Pradesh,2022,Q1,Financial Services,19314,24442138.15399971,2
1284,Himachal Pradesh,2022,Q1,Others,47319,31862035.713640407,2
1285,Himachal Pradesh,2022,Q2,Merchant Payments,10591420,7697399368.089639,2
1286,Himachal Pradesh,2022,Q2,Peer To Peer Payments,7109948,24407668318.014194,2
1287,Himachal Pradesh,2022,Q2,Recharge & Bill Payments,3520538,1553155243.3951051,2
1288,Himachal Pradesh,2022,Q2,Financial Services,16901,20627276.079190243,2
1289,Himachal Pradesh,2022,Q2,Others,52564,30257752.66416522,2
1290,Himachal Pradesh,2022,Q3,Merchant Payments,12686960,8511266152.669347,2
1291,Himachal Pradesh,2022,Q3,Peer To Peer Payments,8330778,27039659316.46813,2
1292,Himachal Pradesh,2022,Q3,Recharge & Bill Payments,4083168,1780405740.3941154,2
1293,Himachal Pradesh,2022,Q3,Financial Services,21293,22686931.870640453,2
1294,Himachal Pradesh,2022,Q3,Others,42669,26764547.138168834,2
1295,Himachal Pradesh,2022,Q4,Merchant Payments,15297492,10280295883.656351,2
1296,Himachal Pradesh,2022,Q4,Peer To Peer Payments,9284824,29629346091.97736,2
1297,Himachal Pradesh,2022,Q4,Recharge & Bill Payments,3907023,1810538524.3215196,2
1298,Himachal Pradesh,2022,Q4,Financial Services,24342,31775337.436365627,2
1299,Himachal Pradesh,2022,Q4,Others,41455,27387394.982090995,2
1300,Jammu & Kashmir,2018,Q1,Recharge & Bill Payments,457813,78812610.35129012,1
1301,Jammu & Kashmir,2018,Q1,Peer To Peer Payments,353621,861670157.9310012,1
1302,Jammu & Kashmir,2018,Q1,Financial Services,65683,10269382.6199755,1
1303,Jammu & Kashmir,2018,Q1,Merchant Payments,28696,30967525.63881024,1
1304,Jammu & Kashmir,2018,Q1,Others,35755,23651562.715049967,1
1305,Jammu & Kashmir,2018,Q2,Recharge & Bill Payments,794502,166762242.91718757,1
1306,Jammu & Kashmir,2018,Q2,Peer To Peer Payments,771844,2372961687.553617,1
1307,Jammu & Kashmir,2018,Q2,Financial Services,112422,15636116.81386063,1
1308,Jammu & Kashmir,2018,Q2,Merchant Payments,79248,64454257.5252622,1
1309,Jammu & Kashmir,2018,Q2,Others,38310,31391931.692946263,1
1310,Jammu & Kashmir,2018,Q3,Peer To Peer Payments,1260453,3616022745.5645847,1
1311,Jammu & Kashmir,2018,Q3,Recharge & Bill Payments,822143,203079955.34644008,1
1312,Jammu & Kashmir,2018,Q3,Merchant Payments,140076,82826475.18797052,1
1313,Jammu & Kashmir,2018,Q3,Financial Services,44464,6397888.35462606,1
1314,Jammu & Kashmir,2018,Q3,Others,36825,26373935.004048545,1
1315,Jammu & Kashmir,2018,Q4,Peer To Peer Payments,1265457,5151829745.262983,1
1316,Jammu & Kashmir,2018,Q4,Recharge & Bill Payments,970724,254473764.00233167,1
1317,Jammu & Kashmir,2018,Q4,Merchant Payments,402303,215771001.5429565,1
1318,Jammu & Kashmir,2018,Q4,Financial Services,33775,6072177.152358056,1
1319,Jammu & Kashmir,2018,Q4,Others,49051,36573577.73688933,1
1320,Jammu & Kashmir,2019,Q1,Peer To Peer Payments,1913720,5414709531.836735,1
1321,Jammu & Kashmir,2019,Q1,Recharge & Bill Payments,1131953,302663112.8884805,1
1322,Jammu & Kashmir,2019,Q1,Merchant Payments,452379,199219534.93760532,1
1323,Jammu & Kashmir,2019,Q1,Financial Services,43247,4593545.201922052,1
1324,Jammu & Kashmir,2019,Q1,Others,43688,30649751.65627311,1
1325,Jammu & Kashmir,2019,Q2,Peer To Peer Payments,1180781,5666318253.462076,1
1326,Jammu & Kashmir,2019,Q2,Recharge & Bill Payments,706569,215937468.94414756,1
1327,Jammu & Kashmir,2019,Q2,Merchant Payments,353678,188931529.4882364,1
1328,Jammu & Kashmir,2019,Q2,Financial Services,22663,2652961.353697454,1
1329,Jammu & Kashmir,2019,Q2,Others,32664,26301988.31534837,1
1330,Jammu & Kashmir,2019,Q3,Peer To Peer Payments,618694,3499425217.958209,1
1331,Jammu & Kashmir,2019,Q3,Recharge & Bill Payments,318061,111964437.03321175,1
1332,Jammu & Kashmir,2019,Q3,Merchant Payments,165115,120736230.08884756,1
1333,Jammu & Kashmir,2019,Q3,Financial Services,2895,658515.8825482852,1
1334,Jammu & Kashmir,2019,Q3,Others,11761,11446090.81965122,1
1335,Jammu & Kashmir,2019,Q4,Peer To Peer Payments,310620,1799955855.971491,1
1336,Jammu & Kashmir,2019,Q4,Merchant Payments,91303,77859073.82317376,1
1337,Jammu & Kashmir,2019,Q4,Recharge & Bill Payments,84803,49065907.04578097,1
1338,Jammu & Kashmir,2019,Q4,Financial Services,197,213741.2862032762,1
1339,Jammu & Kashmir,2019,Q4,Others,3005,2601419.6959477984,1
1340,Jammu & Kashmir,2020,Q1,Peer To Peer Payments,435154,2654638582.08658,1
1341,Jammu & Kashmir,2020,Q1,Recharge & Bill Payments,341357,144213068.71202034,1
1342,Jammu & Kashmir,2020,Q1,Merchant Payments,135241,131144418.96503358,1
1343,Jammu & Kashmir,2020,Q1,Financial Services,2350,2116665.1182805505,1
1344,Jammu & Kashmir,2020,Q1,Others,7528,5530441.652102945,1
1345,Jammu & Kashmir,2020,Q2,Peer To Peer Payments,1238380,7426818530.258213,1
1346,Jammu & Kashmir,2020,Q2,Recharge & Bill Payments,1028741,413037418.32063264,1
1347,Jammu & Kashmir,2020,Q2,Merchant Payments,341375,403026357.7674071,1
1348,Jammu & Kashmir,2020,Q2,Financial Services,9130,10415041.341445928,1
1349,Jammu & Kashmir,2020,Q2,Others,17380,12351591.57084975,1
1350,Jammu & Kashmir,2020,Q3,Peer To Peer Payments,1787154,10837119046.792652,1
1351,Jammu & Kashmir,2020,Q3,Recharge & Bill Payments,1005745,443743222.500647,1
1352,Jammu & Kashmir,2020,Q3,Merchant Payments,642688,667957476.4350253,1
1353,Jammu & Kashmir,2020,Q3,Financial Services,10111,13281733.802213533,1
1354,Jammu & Kashmir,2020,Q3,Others,20200,15128281.341935568,1
1355,Jammu & Kashmir,2020,Q4,Peer To Peer Payments,2378539,13736841259.979288,1
1356,Jammu & Kashmir,2020,Q4,Recharge & Bill Payments,1900075,536741118.30199385,1
1357,Jammu & Kashmir,2020,Q4,Merchant Payments,1377786,1045006123.4596368,1
1358,Jammu & Kashmir,2020,Q4,Financial Services,13578,17966592.697469097,1
1359,Jammu & Kashmir,2020,Q4,Others,84466,44350708.93981466,1
1360,Jammu & Kashmir,2021,Q1,Peer To Peer Payments,2800201,14801220301.14875,1
1361,Jammu & Kashmir,2021,Q1,Recharge & Bill Payments,2554798,663747765.6760966,1
1362,Jammu & Kashmir,2021,Q1,Merchant Payments,1527253,1605408313.4781337,1
1363,Jammu & Kashmir,2021,Q1,Financial Services,17276,20848657.8594191,1
1364,Jammu & Kashmir,2021,Q1,Others,98042,47124854.98932912,1
1365,Jammu & Kashmir,2021,Q2,Peer To Peer Payments,3955437,19502438177.8094,1
1366,Jammu & Kashmir,2021,Q2,Recharge & Bill Payments,3568970,892467613.5545956,1
1367,Jammu & Kashmir,2021,Q2,Merchant Payments,2378307,2343370985.5822287,1
1368,Jammu & Kashmir,2021,Q2,Financial Services,19432,21897796.18705632,1
1369,Jammu & Kashmir,2021,Q2,Others,105673,53580855.45836207,1
1370,Jammu & Kashmir,2021,Q3,Peer To Peer Payments,5621108,26562997915.198597,1
1371,Jammu & Kashmir,2021,Q3,Recharge & Bill Payments,4192099,1126801385.010898,1
1372,Jammu & Kashmir,2021,Q3,Merchant Payments,3197489,3818849262.990345,1
1373,Jammu & Kashmir,2021,Q3,Financial Services,16071,27585395.493344467,1
1374,Jammu & Kashmir,2021,Q3,Others,124274,62209689.3389434,1
1375,Jammu & Kashmir,2021,Q4,Peer To Peer Payments,6852001,31444247707.630077,1
1376,Jammu & Kashmir,2021,Q4,Merchant Payments,5399465,6026170895.591109,1
1377,Jammu & Kashmir,2021,Q4,Recharge & Bill Payments,4358892,1334473410.4377313,1
1378,Jammu & Kashmir,2021,Q4,Financial Services,20269,34425387.51761782,1
1379,Jammu & Kashmir,2021,Q4,Others,160001,86920024.59513804,1
1380,Jammu & Kashmir,2022,Q1,Peer To Peer Payments,6263588,25881919928.64284,1
1381,Jammu & Kashmir,2022,Q1,Merchant Payments,5769426,5903944370.148529,1
1382,Jammu & Kashmir,2022,Q1,Recharge & Bill Payments,4046350,1253753685.6124904,1
1383,Jammu & Kashmir,2022,Q1,Financial Services,20506,28915576.119299565,1
1384,Jammu & Kashmir,2022,Q1,Others,145441,79330065.6359112,1
1385,Jammu & Kashmir,2022,Q2,Merchant Payments,9917899,8541811640.294408,1
1386,Jammu & Kashmir,2022,Q2,Peer To Peer Payments,8948548,35973490940.6326,1
1387,Jammu & Kashmir,2022,Q2,Recharge & Bill Payments,4759941,1631580783.9159238,1
1388,Jammu & Kashmir,2022,Q2,Financial Services,17495,23857762.100494668,1
1389,Jammu & Kashmir,2022,Q2,Others,169864,83549709.69216739,1
1390,Jammu & Kashmir,2022,Q3,Merchant Payments,9594459,8056512904.560925,1
1391,Jammu & Kashmir,2022,Q3,Peer To Peer Payments,8391981,31280124357.943665,1
1392,Jammu & Kashmir,2022,Q3,Recharge & Bill Payments,4397779,1538833023.807197,1
1393,Jammu & Kashmir,2022,Q3,Financial Services,16502,21281997.61037215,1
1394,Jammu & Kashmir,2022,Q3,Others,133673,66802218.32606816,1
1395,Jammu & Kashmir,2022,Q4,Merchant Payments,13060020,9463119176.828749,1
1396,Jammu & Kashmir,2022,Q4,Peer To Peer Payments,9209773,33017162449.59025,1
1397,Jammu & Kashmir,2022,Q4,Recharge & Bill Payments,4885856,1738113554.2451303,1
1398,Jammu & Kashmir,2022,Q4,Financial Services,17803,26804683.92881795,1
1399,Jammu & Kashmir,2022,Q4,Others,142706,70096050.90090424,1
1400,Jharkhand,2018,Q1,Recharge & Bill Payments,1095857,132181815.28422524,20
1401,Jharkhand,2018,Q1,Peer To Peer Payments,809459,2036315435.6551185,20
1402,Jharkhand,2018,Q1,Financial Services,107755,45483178.10492583,20
1403,Jharkhand,2018,Q1,Merchant Payments,66299,66465337.511485815,20
1404,Jharkhand,2018,Q1,Others,99551,93740623.36363094,20
1405,Jharkhand,2018,Q2,Recharge & Bill Payments,1398777,208894647.78855115,20
1406,Jharkhand,2018,Q2,Peer To Peer Payments,1375872,4205862516.777491,20
1407,Jharkhand,2018,Q2,Financial Services,160637,65554548.24621317,20
1408,Jharkhand,2018,Q2,Merchant Payments,130339,138889079.16124776,20
1409,Jharkhand,2018,Q2,Others,86455,102374867.08935028,20
1410,Jharkhand,2018,Q3,Peer To Peer Payments,6003688,8142915751.203348,20
1411,Jharkhand,2018,Q3,Recharge & Bill Payments,1539476,256930062.20347697,20
1412,Jharkhand,2018,Q3,Merchant Payments,287427,155059935.04035243,20
1413,Jharkhand,2018,Q3,Financial Services,216343,38182603.57787939,20
1414,Jharkhand,2018,Q3,Others,75687,68483065.67956133,20
1415,Jharkhand,2018,Q4,Peer To Peer Payments,3325473,9414019816.80093,20
1416,Jharkhand,2018,Q4,Recharge & Bill Payments,1885135,328077093.4784577,20
1417,Jharkhand,2018,Q4,Merchant Payments,845956,373435992.4816617,20
1418,Jharkhand,2018,Q4,Financial Services,136918,36357465.52244099,20
1419,Jharkhand,2018,Q4,Others,90561,90026272.83887212,20
1420,Jharkhand,2019,Q1,Peer To Peer Payments,5952105,12664709652.347084,20
1421,Jharkhand,2019,Q1,Recharge & Bill Payments,2347079,440323945.0577217,20
1422,Jharkhand,2019,Q1,Merchant Payments,892826,391616776.11217976,20
1423,Jharkhand,2019,Q1,Financial Services,105558,47227410.81132864,20
1424,Jharkhand,2019,Q1,Others,90140,83358664.9497917,20
1425,Jharkhand,2019,Q2,Peer To Peer Payments,5155937,17044444613.808352,20
1426,Jharkhand,2019,Q2,Recharge & Bill Payments,2734377,562210324.8161657,20
1427,Jharkhand,2019,Q2,Merchant Payments,2049311,862186711.5217196,20
1428,Jharkhand,2019,Q2,Financial Services,67479,51588987.16245511,20
1429,Jharkhand,2019,Q2,Others,121107,102270668.23762833,20
1430,Jharkhand,2019,Q3,Peer To Peer Payments,5708187,19050145624.077984,20
1431,Jharkhand,2019,Q3,Merchant Payments,4766457,1494546030.8330803,20
1432,Jharkhand,2019,Q3,Recharge & Bill Payments,3527625,754845093.6112013,20
1433,Jharkhand,2019,Q3,Financial Services,103620,80276391.6477037,20
1434,Jharkhand,2019,Q3,Others,114758,86160853.1891717,20
1435,Jharkhand,2019,Q4,Peer To Peer Payments,10301226,25360155657.218044,20
1436,Jharkhand,2019,Q4,Recharge & Bill Payments,4390094,966539484.5717084,20
1437,Jharkhand,2019,Q4,Merchant Payments,3359590,1725990595.6016066,20
1438,Jharkhand,2019,Q4,Financial Services,104630,45850806.127185926,20
1439,Jharkhand,2019,Q4,Others,93078,49211833.15857271,20
1440,Jharkhand,2020,Q1,Peer To Peer Payments,8196850,29875044416.372463,20
1441,Jharkhand,2020,Q1,Recharge & Bill Payments,5454093,1358517296.9653778,20
1442,Jharkhand,2020,Q1,Merchant Payments,4499942,2298726414.666834,20
1443,Jharkhand,2020,Q1,Financial Services,46483,31523887.510064334,20
1444,Jharkhand,2020,Q1,Others,85345,47420137.7540625,20
1445,Jharkhand,2020,Q2,Peer To Peer Payments,8724053,32662370316.521744,20
1446,Jharkhand,2020,Q2,Recharge & Bill Payments,7538593,1987320466.8540504,20
1447,Jharkhand,2020,Q2,Merchant Payments,3753633,2662438204.255661,20
1448,Jharkhand,2020,Q2,Financial Services,56553,130249402.00867195,20
1449,Jharkhand,2020,Q2,Others,68679,43823586.28346999,20
1450,Jharkhand,2020,Q3,Peer To Peer Payments,11984094,43128110246.27049,20
1451,Jharkhand,2020,Q3,Merchant Payments,7728846,5163578368.000801,20
1452,Jharkhand,2020,Q3,Recharge & Bill Payments,7211293,2217657034.9022017,20
1453,Jharkhand,2020,Q3,Financial Services,56918,63233533.18627854,20
1454,Jharkhand,2020,Q3,Others,87322,50036637.653871216,20
1455,Jharkhand,2020,Q4,Peer To Peer Payments,17120664,60733288288.10599,20
1456,Jharkhand,2020,Q4,Merchant Payments,14168381,9347677563.842457,20
1457,Jharkhand,2020,Q4,Recharge & Bill Payments,7945996,2582828438.736846,20
1458,Jharkhand,2020,Q4,Financial Services,60989,63947540.001266286,20
1459,Jharkhand,2020,Q4,Others,135603,77432999.35699823,20
1460,Jharkhand,2021,Q1,Peer To Peer Payments,19151083,69198235576.72797,20
1461,Jharkhand,2021,Q1,Merchant Payments,17489113,11545580927.24733,20
1462,Jharkhand,2021,Q1,Recharge & Bill Payments,7826608,2888409672.132301,20
1463,Jharkhand,2021,Q1,Financial Services,50526,54836609.32711602,20
1464,Jharkhand,2021,Q1,Others,104333,62290337.70487929,20
1465,Jharkhand,2021,Q2,Peer To Peer Payments,24184568,86037113965.37598,20
1466,Jharkhand,2021,Q2,Merchant Payments,19041292,14731458451.37311,20
1467,Jharkhand,2021,Q2,Recharge & Bill Payments,10583445,3531023352.488878,20
1468,Jharkhand,2021,Q2,Financial Services,54379,57959229.95440879,20
1469,Jharkhand,2021,Q2,Others,138461,75088312.26558907,20
1470,Jharkhand,2021,Q3,Peer To Peer Payments,30113326,97742557031.75545,20
1471,Jharkhand,2021,Q3,Merchant Payments,29687162,19954619973.19194,20
1472,Jharkhand,2021,Q3,Recharge & Bill Payments,10742405,4029136911.757236,20
1473,Jharkhand,2021,Q3,Financial Services,51289,65035270.30823113,20
1474,Jharkhand,2021,Q3,Others,201520,99665931.8402131,20
1475,Jharkhand,2021,Q4,Merchant Payments,45007900,30397134744.16734,20
1476,Jharkhand,2021,Q4,Peer To Peer Payments,39476282,130461675107.99458,20
1477,Jharkhand,2021,Q4,Recharge & Bill Payments,11173974,4920513757.583611,20
1478,Jharkhand,2021,Q4,Financial Services,72802,82938673.40787342,20
1479,Jharkhand,2021,Q4,Others,278084,154856720.55251962,20
1480,Jharkhand,2022,Q1,Merchant Payments,53218047,35404682302.81973,20
1481,Jharkhand,2022,Q1,Peer To Peer Payments,45881799,153327336656.7779,20
1482,Jharkhand,2022,Q1,Recharge & Bill Payments,11502811,5765898871.819412,20
1483,Jharkhand,2022,Q1,Financial Services,67502,72095750.37612481,20
1484,Jharkhand,2022,Q1,Others,241051,130193505.37404194,20
1485,Jharkhand,2022,Q2,Merchant Payments,67435024,44149892984.34711,20
1486,Jharkhand,2022,Q2,Peer To Peer Payments,52086790,175208899196.82,20
1487,Jharkhand,2022,Q2,Recharge & Bill Payments,13145888,6119623547.3009,20
1488,Jharkhand,2022,Q2,Financial Services,50361,53281830.624962,20
1489,Jharkhand,2022,Q2,Others,207212,104530269.04482636,20
1490,Jharkhand,2022,Q3,Merchant Payments,74816586,45850919744.1592,20
1491,Jharkhand,2022,Q3,Peer To Peer Payments,57285937,176549466282.04382,20
1492,Jharkhand,2022,Q3,Recharge & Bill Payments,14462031,6838978157.223744,20
1493,Jharkhand,2022,Q3,Financial Services,68467,69016067.83164982,20
1494,Jharkhand,2022,Q3,Others,182311,104503812.69942512,20
1495,Jharkhand,2022,Q4,Merchant Payments,91863987,57173653531.6919,20
1496,Jharkhand,2022,Q4,Peer To Peer Payments,68045210,212953650396.96683,20
1497,Jharkhand,2022,Q4,Recharge & Bill Payments,15110623,7625380765.371119,20
1498,Jharkhand,2022,Q4,Financial Services,81074,89276259.66683595,20
1499,Jharkhand,2022,Q4,Others,199198,129776494.88471408,20
1500,Karnataka,2018,Q1,Recharge & Bill Payments,5785292,1496816541.9710202,29
1501,Karnataka,2018,Q1,Peer To Peer Payments,4456528,16522277460.174664,29
1502,Karnataka,2018,Q1,Merchant Payments,1089627,696586489.2644083,29
1503,Karnataka,2018,Q1,Financial Services,159848,52664837.407078,29
1504,Karnataka,2018,Q1,Others,525604,449549985.19633806,29
1505,Karnataka,2018,Q2,Recharge & Bill Payments,7391926,2435924808.0540595,29
1506,Karnataka,2018,Q2,Peer To Peer Payments,7164836,29135024501.319637,29
1507,Karnataka,2018,Q2,Merchant Payments,1874383,1361967204.9193478,29
1508,Karnataka,2018,Q2,Financial Services,194363,93244737.61226672,29
1509,Karnataka,2018,Q2,Others,490939,489418829.39568377,29
1510,Karnataka,2018,Q3,Peer To Peer Payments,12863507,42819128165.14718,29
